pwr_ctr,az
14.124,-150.56
14.124,-150.59
14.125,-150.56
14.125,-150.54
14.126,-150.54
14.126,-150.51
14.126,-150.44
14.126,-150.44
14.127,-150.45
14.127,-150.46
14.127,-150.47
14.127,-150.49
14.128,-150.47
14.128,-150.5
14.128,-150.49
14.128,-150.47
14.129,-150.38
14.129,-150.38
14.129,-150.39
14.129,-150.4
14.13,-150.4
14.13,-150.47
14.13,-150.45
14.13,-150.44
14.131,-150.42
14.131,-150.38
14.131,-150.36
14.132,-150.33
14.132,-150.3
14.133,-150.45
14.133,-150.48
14.134,-150.23
14.134,-150.12
14.134,-150.35
14.135,-150.37
14.135,-150.35
14.136,-150.38
14.136,-150.28
14.136,-150.3
14.137,-150.26
14.137,-150.32
14.137,-150.32
14.138,-150.28
14.138,-150.23
14.139,-150.26
14.14,-150.19
14.14,-150.26
14.141,-150.12
14.141,-150.14
14.142,-150.15
14.142,-150.15
14.142,-150.18
14.142,-150.14
14.143,-150.2
14.143,-150.18
14.143,-150.17
14.144,-150.11
14.145,-150.14
14.145,-149.95
14.146,-149.99
14.146,-149.99
14.146,-150.16
14.146,-150.07
14.147,-150.08
14.147,-150.06
14.147,-150.09
14.148,-150.05
14.148,-150.03
14.148,-149.99
14.149,-149.99
14.149,-150
14.149,-150.01
14.149,-150.05
14.15,-150.01
14.15,-150
14.151,-150
14.151,-149.91
14.151,-149.99
14.152,-150.01
14.152,-149.97
14.152,-149.99
14.152,-149.88
14.153,-149.89
14.153,-149.9
14.153,-149.9
14.154,-149.91
14.154,-149.96
14.154,-149.91
14.155,-149.87
14.155,-149.86
14.155,-149.86
14.155,-149.86
14.156,-149.88
14.156,-149.88
14.156,-149.91
14.156,-149.88
14.157,-149.87
14.157,-149.86
14.157,-149.8
14.157,-149.8
14.158,-149.81
14.158,-149.84
14.158,-149.85
14.158,-149.83
14.159,-149.83
14.159,-149.8
14.159,-149.76
14.16,-149.74
14.16,-149.74
14.16,-149.74
14.161,-149.74
14.161,-149.74
14.161,-149.75
14.161,-149.76
14.162,-149.77
14.162,-149.8
14.162,-149.74
14.163,-149.69
14.163,-149.68
14.163,-149.67
14.164,-149.67
14.164,-149.68
14.164,-149.68
14.164,-149.7
14.165,-149.7
14.165,-149.71
14.165,-149.67
14.166,-149.59
14.166,-149.57
14.167,-149.74
14.167,-149.77
14.168,-149.59
14.168,-149.54
14.168,-149.49
14.169,-149.77
14.17,-149.8
14.17,-149.44
14.171,-149.39
14.171,-149.6
14.172,-149.63
14.173,-149.64
14.173,-149.43
14.173,-149.43
14.174,-149.52
14.174,-149.56
14.175,-149.48
14.175,-149.44
14.175,-149.48
14.176,-149.49
14.176,-149.45
14.176,-149.41
14.177,-149.41
14.177,-149.42
14.177,-149.42
14.177,-149.47
14.178,-149.39
14.178,-149.46
14.178,-149.41
14.178,-149.37
14.179,-149.36
14.179,-149.37
14.179,-149.37
14.179,-149.4
14.18,-149.42
14.18,-149.4
14.18,-149.36
14.18,-149.32
14.181,-149.31
14.181,-149.32
14.181,-149.32
14.182,-149.33
14.182,-149.42
14.182,-149.4
14.182,-149.39
14.183,-149.37
14.183,-149.33
14.183,-149.32
14.183,-149.33
14.184,-149.3
14.184,-149.28
14.184,-149.26
14.184,-149.24
14.185,-149.25
14.185,-149.25
14.185,-149.26
14.185,-149.27
14.186,-149.27
14.186,-149.19
14.187,-149.16
14.187,-149.3
14.187,-149.22
14.188,-149.21
14.188,-149.22
14.188,-149.2
14.189,-149.19
14.189,-149.16
14.189,-149.14
14.19,-149.12
14.19,-149.13
14.19,-149.13
14.19,-149.14
14.19,-149.14
14.191,-149.15
14.191,-149.15
14.191,-149.17
14.191,-149.14
14.192,-149.15
14.192,-149.12
14.193,-149.11
14.193,-149.07
14.193,-149.05
14.193,-149.06
14.194,-149.06
14.194,-149.07
14.194,-149.08
14.194,-149.09
14.195,-149.05
14.195,-149.1
14.195,-149.04
14.196,-149.07
14.196,-149.01
14.196,-148.99
14.196,-148.99
14.197,-149
14.197,-149.01
14.197,-149.01
14.197,-149.04
14.198,-149.05
14.198,-149.01
14.198,-148.98
14.198,-148.96
14.199,-148.95
14.199,-148.96
14.199,-148.97
14.199,-148.98
14.2,-148.99
14.2,-149
14.2,-148.98
14.201,-148.96
14.201,-148.94
14.201,-148.91
14.202,-148.89
14.202,-148.89
14.202,-148.89
14.202,-148.9
14.202,-148.97
14.203,-148.94
14.203,-148.93
14.203,-148.89
14.203,-148.87
14.204,-148.88
14.204,-148.88
14.204,-148.9
14.205,-148.86
14.205,-148.88
14.205,-148.9
14.206,-148.91
14.206,-148.8
14.207,-148.78
14.207,-148.8
14.207,-148.87
14.208,-148.81
14.208,-148.75
14.208,-148.75
14.208,-148.76
14.209,-148.76
14.209,-148.77
14.209,-148.8
14.209,-148.82
14.21,-148.79
14.21,-148.77
14.21,-148.76
14.211,-148.73
14.211,-148.7
14.212,-148.65
14.212,-148.64
14.213,-148.8
14.213,-148.82
14.213,-148.74
14.214,-148.66
14.214,-148.64
14.214,-148.64
14.214,-148.65
14.215,-148.66
14.215,-148.67
14.215,-148.69
14.216,-148.7
14.216,-148.66
14.216,-148.63
14.217,-148.58
14.217,-148.68
14.217,-148.62
14.217,-148.59
14.218,-148.57
14.218,-148.59
14.218,-148.61
14.218,-148.58
14.219,-148.57
14.219,-148.54
14.219,-148.54
14.219,-148.53
14.22,-148.54
14.22,-148.55
14.22,-148.56
14.22,-148.56
14.221,-148.57
14.221,-148.58
14.221,-148.59
14.221,-148.56
14.222,-148.53
14.222,-148.51
14.222,-148.52
14.223,-148.5
14.223,-148.49
14.223,-148.46
14.224,-148.44
14.224,-148.43
14.224,-148.43
14.224,-148.43
14.225,-148.44
14.225,-148.44
14.225,-148.48
14.225,-148.45
14.226,-148.43
14.226,-148.41
14.227,-148.4
14.227,-148.34
14.227,-148.34
14.227,-148.5
14.228,-148.45
14.228,-148.41
14.228,-148.38
14.228,-148.36
14.229,-148.36
14.229,-148.37
14.229,-148.39
14.229,-148.4
14.23,-148.35
14.23,-148.33
14.23,-148.31
14.231,-148.28
14.231,-148.29
14.231,-148.29
14.231,-148.31
14.232,-148.3
14.232,-148.3
14.232,-148.33
14.232,-148.32
14.233,-148.3
14.233,-148.22
14.233,-148.27
14.234,-148.26
14.234,-148.26
14.234,-148.27
14.234,-148.27
14.234,-148.26
14.235,-148.25
14.235,-148.23
14.235,-148.2
14.236,-148.2
14.236,-148.2
14.236,-148.21
14.236,-148.21
14.237,-148.22
14.237,-148.21
14.237,-148.23
14.237,-148.19
14.238,-148.21
14.238,-148.25
14.239,-148.24
14.239,-148.21
14.239,-148.17
14.24,-148.14
14.24,-148.12
14.24,-148.12
14.24,-148.13
14.24,-148.13
14.241,-148.14
14.241,-148.14
14.241,-148.13
14.241,-148.12
14.242,-148.14
14.242,-148.13
14.243,-148.05
14.243,-148.01
14.243,-148.14
14.244,-148.1
14.244,-148.1
14.244,-148.08
14.244,-148.07
14.245,-148.04
14.245,-148
14.245,-148.01
14.245,-148.02
14.246,-148.02
14.246,-148.03
14.246,-148.03
14.247,-148.03
14.247,-147.98
14.247,-148
14.248,-148.01
14.248,-148.01
14.248,-148.02
14.248,-148.04
14.249,-147.94
14.249,-147.92
14.249,-147.94
14.249,-147.94
14.25,-147.95
14.25,-147.96
14.25,-147.92
14.25,-147.91
14.251,-147.92
14.251,-147.89
14.251,-147.91
14.251,-147.96
14.252,-147.93
14.252,-147.85
14.252,-147.84
14.252,-147.84
14.253,-147.86
14.253,-147.87
14.253,-147.88
14.253,-147.88
14.254,-147.87
14.254,-147.88
14.254,-147.85
14.254,-147.91
14.255,-147.84
14.255,-147.87
14.255,-147.85
14.256,-147.8
14.256,-147.83
14.256,-147.79
14.256,-147.8
14.257,-147.8
14.257,-147.82
14.257,-147.81
14.257,-147.77
14.258,-147.75
14.258,-147.75
14.258,-147.76
14.258,-147.76
14.259,-147.77
14.259,-147.78
14.259,-147.79
14.26,-147.82
14.26,-147.77
14.26,-147.71
14.26,-147.76
14.261,-147.75
14.261,-147.71
14.261,-147.68
14.262,-147.68
14.262,-147.69
14.262,-147.69
14.262,-147.7
14.263,-147.72
14.263,-147.66
14.263,-147.65
14.263,-147.65
14.264,-147.65
14.264,-147.65
14.264,-147.66
14.265,-147.66
14.265,-147.64
14.265,-147.63
14.266,-147.62
14.266,-147.65
14.266,-147.63
14.266,-147.59
14.267,-147.55
14.267,-147.56
14.268,-147.56
14.268,-147.59
14.269,-147.65
14.269,-147.57
14.269,-147.55
14.269,-147.56
14.27,-147.54
14.27,-147.5
14.27,-147.48
14.271,-147.5
14.271,-147.5
14.271,-147.51
14.271,-147.51
14.272,-147.52
14.272,-147.53
14.272,-147.49
14.272,-147.51
14.273,-147.51
14.273,-147.48
14.274,-147.46
14.274,-147.42
14.274,-147.42
14.274,-147.43
14.275,-147.43
14.275,-147.44
14.275,-147.45
14.275,-147.47
14.276,-147.49
14.276,-147.42
14.277,-147.38
14.277,-147.38
14.277,-147.38
14.277,-147.39
14.278,-147.4
14.278,-147.38
14.278,-147.37
14.279,-147.42
14.279,-147.36
14.28,-147.36
14.28,-147.29
14.281,-147.26
14.281,-147.27
14.281,-147.27
14.281,-147.28
14.282,-147.29
14.282,-147.29
14.282,-147.31
14.283,-147.36
14.283,-147.31
14.283,-147.27
14.284,-147.27
14.284,-147.28
14.284,-147.25
14.285,-147.21
14.285,-147.2
14.285,-147.21
14.286,-147.22
14.286,-147.22
14.286,-147.23
14.286,-147.25
14.287,-147.27
14.287,-147.22
14.288,-147.2
14.288,-147.21
14.289,-147.08
14.289,-147.22
14.29,-147.19
14.29,-147.14
14.29,-147.12
14.29,-147.12
14.291,-147.12
14.291,-147.13
14.291,-147.13
14.291,-147.14
14.292,-147.12
14.292,-147.1
14.292,-147.1
14.293,-147.09
14.293,-147.09
14.293,-147.08
14.293,-147.05
14.294,-147.01
14.294,-146.96
14.295,-146.93
14.296,-147.15
14.296,-147.14
14.296,-147
14.297,-146.99
14.297,-146.95
14.298,-146.91
14.298,-146.91
14.299,-147.06
14.299,-147.05
14.299,-146.85
14.3,-146.84
14.3,-146.97
14.3,-146.92
14.301,-146.9
14.301,-146.9
14.301,-146.91
14.301,-146.91
14.302,-146.93
14.302,-146.93
14.302,-146.88
14.303,-146.87
14.303,-146.83
14.303,-146.87
14.303,-146.85
14.304,-146.86
14.304,-146.86
14.304,-146.86
14.305,-146.87
14.305,-146.88
14.306,-146.87
14.306,-146.83
14.307,-146.81
14.307,-146.79
14.307,-146.79
14.308,-146.77
14.308,-146.8
14.308,-146.71
14.309,-146.7
14.309,-146.85
14.309,-146.84
14.309,-146.72
14.31,-146.72
14.31,-146.72
14.31,-146.73
14.31,-146.73
14.311,-146.73
14.311,-146.71
14.311,-146.72
14.312,-146.71
14.312,-146.64
14.312,-146.65
14.313,-146.67
14.313,-146.64
14.313,-146.64
14.313,-146.64
14.314,-146.65
14.314,-146.65
14.314,-146.67
14.314,-146.65
14.315,-146.62
14.315,-146.59
14.316,-146.55
14.316,-146.53
14.317,-146.59
14.317,-146.62
14.317,-146.51
14.318,-146.52
14.318,-146.63
14.318,-146.62
14.319,-146.6
14.319,-146.57
14.319,-146.58
14.319,-146.56
14.32,-146.55
14.32,-146.54
14.32,-146.53
14.32,-146.5
14.321,-146.47
14.321,-146.45
14.322,-146.48
14.322,-146.5
14.323,-146.56
14.323,-146.51
14.324,-146.49
14.324,-146.45
14.324,-146.45
14.325,-146.42
14.325,-146.41
14.325,-146.41
14.325,-146.42
14.325,-146.43
14.326,-146.46
14.326,-146.42
14.326,-146.39
14.327,-146.38
14.327,-146.37
14.327,-146.38
14.327,-146.38
14.328,-146.39
14.328,-146.44
14.328,-146.42
14.328,-146.4
14.329,-146.39
14.329,-146.37
14.329,-146.34
14.329,-146.35
14.33,-146.34
14.33,-146.29
14.33,-146.3
14.33,-146.3
14.33,-146.31
14.331,-146.32
14.331,-146.32
14.331,-146.31
14.331,-146.31
14.332,-146.33
14.332,-146.36
14.333,-146.23
14.333,-146.26
14.333,-146.25
14.334,-146.23
14.334,-146.24
14.334,-146.24
14.334,-146.25
14.335,-146.27
14.335,-146.24
14.335,-146.21
14.336,-146.18
14.336,-146.13
14.337,-146.12
14.337,-146.14
14.338,-146.15
14.338,-146.16
14.339,-146.15
14.339,-146.16
14.339,-146.17
14.339,-146.16
14.34,-146.15
14.34,-146.15
14.341,-146.09
14.341,-146.04
14.341,-146.13
14.341,-146.12
14.342,-146.1
14.342,-146.07
14.342,-146.04
14.343,-146
14.343,-146
14.344,-146.04
14.344,-146.04
14.344,-146.05
14.345,-146.08
14.345,-146.02
14.345,-146.04
14.346,-146.07
14.346,-146.04
14.346,-145.96
14.346,-145.95
14.347,-145.96
14.347,-145.99
14.347,-145.99
14.347,-145.99
14.348,-146
14.348,-146.02
14.348,-145.99
14.348,-145.95
14.349,-145.94
14.349,-145.91
14.349,-145.92
14.349,-145.92
14.35,-145.93
14.35,-145.93
14.35,-145.94
14.35,-145.93
14.351,-145.92
14.351,-145.94
14.351,-145.96
14.352,-145.98
14.353,-145.97
14.353,-145.89
14.353,-145.86
14.354,-145.85
14.354,-145.84
14.354,-145.84
14.355,-145.81
14.356,-145.81
14.356,-145.75
14.357,-145.73
14.358,-145.87
14.358,-145.86
14.359,-145.6
14.359,-145.65
14.36,-145.84
14.36,-145.82
14.36,-145.66
14.361,-145.67
14.361,-145.68
14.361,-145.68
14.362,-145.69
14.362,-145.7
14.362,-145.7
14.362,-145.69
14.362,-145.69
14.363,-145.71
14.363,-145.74
14.364,-145.72
14.364,-145.7
14.364,-145.69
14.365,-145.66
14.365,-145.64
14.365,-145.61
14.365,-145.6
14.366,-145.61
14.366,-145.63
14.366,-145.62
14.367,-145.6
14.367,-145.57
14.367,-145.56
14.367,-145.57
14.368,-145.58
14.368,-145.59
14.368,-145.6
14.368,-145.6
14.369,-145.55
14.369,-145.49
14.369,-145.59
14.369,-145.55
14.37,-145.54
14.37,-145.54
14.37,-145.56
14.371,-145.55
14.371,-145.53
14.372,-145.49
14.372,-145.47
14.372,-145.45
14.373,-145.46
14.373,-145.46
14.373,-145.47
14.373,-145.46
14.374,-145.45
14.374,-145.45
14.375,-145.42
14.375,-145.42
14.375,-145.43
14.376,-145.43
14.376,-145.45
14.376,-145.46
14.377,-145.44
14.377,-145.43
14.377,-145.41
14.377,-145.4
14.378,-145.34
14.378,-145.33
14.378,-145.34
14.378,-145.34
14.379,-145.35
14.379,-145.36
14.379,-145.36
14.379,-145.37
14.38,-145.35
14.38,-145.32
14.38,-145.29
14.381,-145.25
14.381,-145.21
14.382,-145.22
14.382,-145.43
14.383,-145.42
14.383,-145.1
14.384,-145.2
14.384,-145.26
14.385,-145.25
14.385,-145.24
14.385,-145.2
14.386,-145.16
14.386,-145.17
14.386,-145.33
14.387,-145.21
14.387,-145.21
14.387,-145.2
14.387,-145.17
14.388,-145.12
14.388,-145.07
14.389,-145.06
14.39,-145.15
14.39,-145.17
14.39,-145.1
14.391,-145.09
14.391,-145.1
14.391,-145.11
14.392,-145.1
14.392,-145.09
14.392,-145.09
14.393,-145.07
14.393,-145.04
14.394,-145.04
14.394,-145.03
14.394,-145.04
14.394,-145.04
14.395,-145.05
14.395,-145.07
14.395,-145.09
14.396,-145.08
14.396,-144.89
14.396,-144.9
14.397,-145.05
14.397,-145.05
14.398,-144.83
14.398,-144.83
14.398,-145.07
14.399,-145.01
14.399,-144.99
14.4,-145.01
14.401,-145
14.401,-144.88
14.401,-144.89
14.402,-144.93
14.402,-144.92
14.402,-144.9
14.403,-144.88
14.403,-144.87
14.403,-144.83
14.404,-144.82
14.404,-144.83
14.404,-144.84
14.404,-144.84
14.405,-144.85
14.405,-144.84
14.405,-144.84
14.406,-144.86
14.406,-144.75
14.407,-144.88
14.407,-144.76
14.408,-144.75
14.408,-144.76
14.408,-144.77
14.408,-144.78
14.409,-144.79
14.409,-144.83
14.409,-144.81
14.41,-144.79
14.41,-144.77
14.41,-144.75
14.41,-144.76
14.411,-144.73
14.411,-144.69
14.411,-144.66
14.412,-144.67
14.412,-144.68
14.412,-144.69
14.412,-144.7
14.413,-144.7
14.413,-144.69
14.413,-144.69
14.413,-144.71
14.414,-144.71
14.415,-144.72
14.415,-144.7
14.415,-144.68
14.416,-144.66
14.416,-144.65
14.416,-144.62
14.416,-144.62
14.417,-144.6
14.417,-144.57
14.417,-144.58
14.417,-144.59
14.418,-144.6
14.418,-144.63
14.418,-144.6
14.418,-144.55
14.419,-144.51
14.419,-144.6
14.419,-144.56
14.419,-144.57
14.42,-144.56
14.42,-144.54
14.42,-144.51
14.421,-144.51
14.421,-144.52
14.421,-144.53
14.422,-144.52
14.422,-144.51
14.422,-144.53
14.423,-144.56
14.423,-144.57
14.424,-144.45
14.424,-144.44
14.424,-144.41
14.425,-144.42
14.425,-144.43
14.425,-144.43
14.426,-144.43
14.426,-144.44
14.426,-144.45
14.427,-144.38
14.427,-144.38
14.427,-144.39
14.428,-144.4
14.428,-144.41
14.428,-144.35
14.429,-144.35
14.429,-144.35
14.429,-144.36
14.429,-144.38
14.43,-144.39
14.43,-144.36
14.43,-144.34
14.431,-144.3
14.431,-144.3
14.431,-144.3
14.431,-144.3
14.432,-144.31
14.432,-144.32
14.432,-144.31
14.432,-144.3
14.433,-144.32
14.433,-144.33
14.434,-144.33
14.434,-144.15
14.435,-144.27
14.435,-144.27
14.435,-144.24
14.436,-144.2
14.436,-144.2
14.436,-144.21
14.436,-144.22
14.437,-144.23
14.437,-144.25
14.437,-144.23
14.438,-144.21
14.438,-144.19
14.438,-144.16
14.439,-144.13
14.439,-144.14
14.439,-144.15
14.439,-144.16
14.44,-144.16
14.44,-144.15
14.44,-144.15
14.44,-144.17
14.441,-144.17
14.442,-144.15
14.442,-144.13
14.442,-144.12
14.442,-144.1
14.443,-144.08
14.443,-144.06
14.443,-144.04
14.444,-144.05
14.444,-144.09
14.444,-144.05
14.444,-144.04
14.445,-144.05
14.445,-144.05
14.445,-144.05
14.445,-144.07
14.446,-144.02
14.446,-144.04
14.447,-144.04
14.447,-144.03
14.447,-144.07
14.448,-143.97
14.448,-143.99
14.448,-143.95
14.448,-143.95
14.449,-143.95
14.449,-143.96
14.449,-143.97
14.449,-143.97
14.45,-143.97
14.45,-143.99
14.45,-144
14.451,-143.9
14.451,-143.88
14.451,-143.89
14.451,-143.89
14.452,-143.9
14.452,-143.91
14.452,-143.92
14.452,-143.92
14.453,-143.92
14.453,-143.94
14.453,-143.86
14.453,-143.87
14.454,-143.87
14.454,-143.88
14.454,-143.89
14.454,-143.89
14.455,-143.91
14.455,-143.87
14.455,-143.84
14.456,-143.84
14.456,-143.84
14.456,-143.84
14.457,-143.82
14.457,-143.8
14.457,-143.79
14.457,-143.8
14.458,-143.81
14.458,-143.8
14.458,-143.8
14.458,-143.83
14.459,-143.82
14.459,-143.69
14.46,-143.72
14.46,-143.71
14.46,-143.72
14.46,-143.73
14.461,-143.74
14.461,-143.74
14.461,-143.73
14.461,-143.77
14.462,-143.75
14.462,-143.73
14.462,-143.71
14.463,-143.71
14.463,-143.6
14.464,-143.7
14.464,-143.65
14.464,-143.64
14.465,-143.68
14.465,-143.64
14.465,-143.62
14.465,-143.66
14.466,-143.61
14.466,-143.63
14.466,-143.66
14.466,-143.67
14.467,-143.65
14.467,-143.62
14.467,-143.59
14.467,-143.56
14.468,-143.56
14.468,-143.56
14.468,-143.58
14.468,-143.58
14.469,-143.6
14.469,-143.59
14.469,-143.58
14.47,-143.6
14.47,-143.62
14.471,-143.59
14.471,-143.6
14.471,-143.57
14.472,-143.56
14.472,-143.54
14.472,-143.54
14.472,-143.53
14.473,-143.49
14.473,-143.45
14.473,-143.44
14.474,-143.49
14.474,-143.48
14.474,-143.48
14.474,-143.48
14.475,-143.52
14.475,-143.48
14.475,-143.43
14.476,-143.45
14.476,-143.51
14.476,-143.48
14.477,-143.38
14.477,-143.39
14.477,-143.45
14.477,-143.42
14.478,-143.43
14.478,-143.45
14.478,-143.46
14.478,-143.43
14.479,-143.41
14.479,-143.39
14.479,-143.33
14.48,-143.36
14.48,-143.33
14.48,-143.33
14.48,-143.34
14.481,-143.35
14.481,-143.36
14.481,-143.39
14.482,-143.31
14.482,-143.29
14.482,-143.29
14.482,-143.3
14.483,-143.29
14.483,-143.3
14.483,-143.31
14.483,-143.31
14.484,-143.31
14.484,-143.31
14.484,-143.28
14.485,-143.22
14.486,-143.25
14.486,-143.2
14.487,-143.15
14.488,-143.31
14.488,-143.29
14.489,-143.07
14.489,-143.15
14.489,-143.26
14.49,-143.19
14.49,-143.15
14.49,-143.13
14.49,-143.13
14.491,-143.13
14.491,-143.14
14.491,-143.17
14.491,-143.15
14.492,-143.1
14.492,-143.1
14.492,-143.11
14.493,-143.12
14.493,-143.15
14.493,-143.12
14.493,-143.11
14.494,-143.09
14.494,-143.07
14.495,-143.05
14.495,-143.03
14.496,-143.05
14.496,-143.04
14.496,-143.04
14.496,-143.05
14.497,-143.07
14.497,-143.03
14.497,-143.02
14.498,-142.99
14.498,-142.95
14.499,-142.91
14.499,-143.09
14.5,-143.12
14.5,-142.84
14.501,-142.83
14.501,-142.99
14.502,-143.02
14.502,-142.87
14.502,-142.9
14.503,-142.88
14.503,-142.97
14.503,-142.93
14.503,-142.94
14.503,-142.92
14.504,-142.92
14.504,-142.84
14.505,-142.84
14.505,-142.85
14.505,-142.86
14.506,-142.86
14.506,-142.89
14.506,-142.85
14.506,-142.87
14.507,-142.92
14.508,-142.77
14.508,-142.76
14.508,-142.89
14.508,-142.81
14.509,-142.78
14.509,-142.78
14.509,-142.78
14.509,-142.79
14.51,-142.83
14.51,-142.79
14.51,-142.79
14.511,-142.76
14.511,-142.78
14.511,-142.76
14.512,-142.71
14.512,-142.69
14.512,-142.69
14.513,-142.7
14.513,-142.71
14.513,-142.77
14.514,-142.7
14.514,-142.72
14.514,-142.69
14.514,-142.67
14.515,-142.65
14.515,-142.65
14.515,-142.66
14.515,-142.66
14.516,-142.68
14.516,-142.7
14.516,-142.65
14.517,-142.61
14.517,-142.62
14.517,-142.62
14.517,-142.67
14.518,-142.62
14.518,-142.59
14.518,-142.59
14.519,-142.59
14.519,-142.6
14.519,-142.59
14.519,-142.63
14.52,-142.6
14.52,-142.56
14.52,-142.52
14.521,-142.53
14.521,-142.54
14.521,-142.55
14.522,-142.57
14.522,-142.55
14.523,-142.58
14.523,-142.43
14.523,-142.48
14.524,-142.48
14.524,-142.49
14.524,-142.52
14.524,-142.48
14.525,-142.56
14.525,-142.48
14.526,-142.53
14.526,-142.49
14.526,-142.46
14.526,-142.47
14.527,-142.5
14.527,-142.49
14.527,-142.47
14.527,-142.41
14.528,-142.42
14.528,-142.43
14.528,-142.49
14.529,-142.48
14.529,-142.46
14.529,-142.42
14.529,-142.39
14.53,-142.37
14.53,-142.37
14.53,-142.37
14.53,-142.38
14.53,-142.41
14.531,-142.4
14.531,-142.38
14.532,-142.37
14.532,-142.31
14.532,-142.3
14.532,-142.3
14.533,-142.31
14.533,-142.31
14.533,-142.32
14.533,-142.33
14.534,-142.35
14.534,-142.33
